id_dedl,original,upper,missions,unsep,rmstr,split
,JRC/GSW1_0/GlobalSurfaceWater,JRC/GSW1_0/GLOBALSURFACEWATER,JRC/GSW1_0/GLOBALSURFACEWATER,JRC/GSW1 0/GLOBALSURFACEWATER,JRC/GSW1 0/GLOBALSURFACEWATER,"['JRC/GSW1', '0/GLOBALSURFACEWATER']"
,JRC/GSW1_0/Metadata,JRC/GSW1_0/METADATA,JRC/GSW1_0/METADATA,JRC/GSW1 0/METADATA,JRC/GSW1 0/METAA,"['JRC/GSW1', '0/METAA']"
,JRC/GSW1_0/MonthlyHistory,JRC/GSW1_0/MONTHLYHISTORY,JRC/GSW1_0/MONTHLYHISTORY,JRC/GSW1 0/MONTHLYHISTORY,JRC/GSW1 0/MONTHLYHISTORY,"['JRC/GSW1', '0/MONTHLYHISTORY']"
,JRC/GSW1_0/MonthlyRecurrence,JRC/GSW1_0/MONTHLYRECURRENCE,JRC/GSW1_0/MONTHLYRECURRENCE,JRC/GSW1 0/MONTHLYRECURRENCE,JRC/GSW1 0/MONTHLYRECURRENCE,"['JRC/GSW1', '0/MONTHLYRECURRENCE']"
,JRC/GSW1_0/YearlyHistory,JRC/GSW1_0/YEARLYHISTORY,JRC/GSW1_0/YEARLYHISTORY,JRC/GSW1 0/YEARLYHISTORY,JRC/GSW1 0/YEARLYHISTORY,"['JRC/GSW1', '0/YEARLYHISTORY']"
,JRC/GSW1_1/GlobalSurfaceWater,JRC/GSW1_1/GLOBALSURFACEWATER,JRC/GSW1_1/GLOBALSURFACEWATER,JRC/GSW1 1/GLOBALSURFACEWATER,JRC/GSW1 1/GLOBALSURFACEWATER,"['JRC/GSW1', '1/GLOBALSURFACEWATER']"
,JRC/GSW1_1/Metadata,JRC/GSW1_1/METADATA,JRC/GSW1_1/METADATA,JRC/GSW1 1/METADATA,JRC/GSW1 1/METAA,"['JRC/GSW1', '1/METAA']"
,JRC/GSW1_1/MonthlyHistory,JRC/GSW1_1/MONTHLYHISTORY,JRC/GSW1_1/MONTHLYHISTORY,JRC/GSW1 1/MONTHLYHISTORY,JRC/GSW1 1/MONTHLYHISTORY,"['JRC/GSW1', '1/MONTHLYHISTORY']"
,JRC/GSW1_1/MonthlyRecurrence,JRC/GSW1_1/MONTHLYRECURRENCE,JRC/GSW1_1/MONTHLYRECURRENCE,JRC/GSW1 1/MONTHLYRECURRENCE,JRC/GSW1 1/MONTHLYRECURRENCE,"['JRC/GSW1', '1/MONTHLYRECURRENCE']"
,JRC/GSW1_1/YearlyHistory,JRC/GSW1_1/YEARLYHISTORY,JRC/GSW1_1/YEARLYHISTORY,JRC/GSW1 1/YEARLYHISTORY,JRC/GSW1 1/YEARLYHISTORY,"['JRC/GSW1', '1/YEARLYHISTORY']"
,JRC/GSW1_2/GlobalSurfaceWater,JRC/GSW1_2/GLOBALSURFACEWATER,JRC/GSW1_2/GLOBALSURFACEWATER,JRC/GSW1 2/GLOBALSURFACEWATER,JRC/GSW1 2/GLOBALSURFACEWATER,"['JRC/GSW1', '2/GLOBALSURFACEWATER']"
,JRC/GSW1_2/Metadata,JRC/GSW1_2/METADATA,JRC/GSW1_2/METADATA,JRC/GSW1 2/METADATA,JRC/GSW1 2/METAA,"['JRC/GSW1', '2/METAA']"
,JRC/GSW1_2/MonthlyHistory,JRC/GSW1_2/MONTHLYHISTORY,JRC/GSW1_2/MONTHLYHISTORY,JRC/GSW1 2/MONTHLYHISTORY,JRC/GSW1 2/MONTHLYHISTORY,"['JRC/GSW1', '2/MONTHLYHISTORY']"
,JRC/GSW1_2/MonthlyRecurrence,JRC/GSW1_2/MONTHLYRECURRENCE,JRC/GSW1_2/MONTHLYRECURRENCE,JRC/GSW1 2/MONTHLYRECURRENCE,JRC/GSW1 2/MONTHLYRECURRENCE,"['JRC/GSW1', '2/MONTHLYRECURRENCE']"
,JRC/GSW1_2/YearlyHistory,JRC/GSW1_2/YEARLYHISTORY,JRC/GSW1_2/YEARLYHISTORY,JRC/GSW1 2/YEARLYHISTORY,JRC/GSW1 2/YEARLYHISTORY,"['JRC/GSW1', '2/YEARLYHISTORY']"
,JRC/GSW1_3/GlobalSurfaceWater,JRC/GSW1_3/GLOBALSURFACEWATER,JRC/GSW1_3/GLOBALSURFACEWATER,JRC/GSW1 3/GLOBALSURFACEWATER,JRC/GSW1 3/GLOBALSURFACEWATER,"['JRC/GSW1', '3/GLOBALSURFACEWATER']"
,JRC/GSW1_3/Metadata,JRC/GSW1_3/METADATA,JRC/GSW1_3/METADATA,JRC/GSW1 3/METADATA,JRC/GSW1 3/METAA,"['JRC/GSW1', '3/METAA']"
,JRC/GSW1_3/MonthlyHistory,JRC/GSW1_3/MONTHLYHISTORY,JRC/GSW1_3/MONTHLYHISTORY,JRC/GSW1 3/MONTHLYHISTORY,JRC/GSW1 3/MONTHLYHISTORY,"['JRC/GSW1', '3/MONTHLYHISTORY']"
,JRC/GSW1_3/MonthlyRecurrence,JRC/GSW1_3/MONTHLYRECURRENCE,JRC/GSW1_3/MONTHLYRECURRENCE,JRC/GSW1 3/MONTHLYRECURRENCE,JRC/GSW1 3/MONTHLYRECURRENCE,"['JRC/GSW1', '3/MONTHLYRECURRENCE']"
,JRC/GSW1_3/YearlyHistory,JRC/GSW1_3/YEARLYHISTORY,JRC/GSW1_3/YEARLYHISTORY,JRC/GSW1 3/YEARLYHISTORY,JRC/GSW1 3/YEARLYHISTORY,"['JRC/GSW1', '3/YEARLYHISTORY']"
,JRC/GSW1_4/GlobalSurfaceWater,JRC/GSW1_4/GLOBALSURFACEWATER,JRC/GSW1_4/GLOBALSURFACEWATER,JRC/GSW1 4/GLOBALSURFACEWATER,JRC/GSW1 4/GLOBALSURFACEWATER,"['JRC/GSW1', '4/GLOBALSURFACEWATER']"
,JRC/GSW1_4/Metadata,JRC/GSW1_4/METADATA,JRC/GSW1_4/METADATA,JRC/GSW1 4/METADATA,JRC/GSW1 4/METAA,"['JRC/GSW1', '4/METAA']"
,JRC/GSW1_4/MonthlyHistory,JRC/GSW1_4/MONTHLYHISTORY,JRC/GSW1_4/MONTHLYHISTORY,JRC/GSW1 4/MONTHLYHISTORY,JRC/GSW1 4/MONTHLYHISTORY,"['JRC/GSW1', '4/MONTHLYHISTORY']"
,JRC/GSW1_4/MonthlyRecurrence,JRC/GSW1_4/MONTHLYRECURRENCE,JRC/GSW1_4/MONTHLYRECURRENCE,JRC/GSW1 4/MONTHLYRECURRENCE,JRC/GSW1 4/MONTHLYRECURRENCE,"['JRC/GSW1', '4/MONTHLYRECURRENCE']"
,JRC/GSW1_4/YearlyHistory,JRC/GSW1_4/YEARLYHISTORY,JRC/GSW1_4/YEARLYHISTORY,JRC/GSW1 4/YEARLYHISTORY,JRC/GSW1 4/YEARLYHISTORY,"['JRC/GSW1', '4/YEARLYHISTORY']"
,KNTU/LiDARLab/IranLandCover/V1,KNTU/LIDARLAB/IRANLANDCOVER/V1,KNTU/LIDARLAB/IRANLANDCOVER/V1,KNTU/LIDARLAB/IRANLANDCOVER/V1,KNTU/LIDARLAB/IRANLANDCOVER/V1,['KNTU/LIDARLAB/IRANLANDCOVER/V1']
,LANDFIRE/Fire/FRG/v1_2_0,LANDFIRE/FIRE/FRG/V1_2_0,LANDFIRE/FIRE/FRG/V1_2_0,LANDFIRE/FIRE/FRG/V1 2 0,LANDFIRE/FIRE/FRG/V1 2 0,"['LANDFIRE/FIRE/FRG/V1', '2', '0']"
,LANDFIRE/Fire/MFRI/v1_2_0,LANDFIRE/FIRE/MFRI/V1_2_0,LANDFIRE/FIRE/MFRI/V1_2_0,LANDFIRE/FIRE/MFRI/V1 2 0,LANDFIRE/FIRE/MFRI/V1 2 0,"['LANDFIRE/FIRE/MFRI/V1', '2', '0']"
,LANDFIRE/Fire/PLS/v1_2_0,LANDFIRE/FIRE/PLS/V1_2_0,LANDFIRE/FIRE/PLS/V1_2_0,LANDFIRE/FIRE/PLS/V1 2 0,LANDFIRE/FIRE/PLS/V1 2 0,"['LANDFIRE/FIRE/PLS/V1', '2', '0']"
,LANDFIRE/Fire/PMS/v1_2_0,LANDFIRE/FIRE/PMS/V1_2_0,LANDFIRE/FIRE/PMS/V1_2_0,LANDFIRE/FIRE/PMS/V1 2 0,LANDFIRE/FIRE/PMS/V1 2 0,"['LANDFIRE/FIRE/PMS/V1', '2', '0']"
,LANDFIRE/Fire/PRS/v1_2_0,LANDFIRE/FIRE/PRS/V1_2_0,LANDFIRE/FIRE/PRS/V1_2_0,LANDFIRE/FIRE/PRS/V1 2 0,LANDFIRE/FIRE/PRS/V1 2 0,"['LANDFIRE/FIRE/PRS/V1', '2', '0']"
,LANDFIRE/Fire/SClass/v1_4_0,LANDFIRE/FIRE/SCLASS/V1_4_0,LANDFIRE/FIRE/SCLASS/V1_4_0,LANDFIRE/FIRE/SCLASS/V1 4 0,LANDFIRE/FIRE/SCLASS/V1 4 0,"['LANDFIRE/FIRE/SCLASS/V1', '4', '0']"
,LANDFIRE/Fire/VCC/v1_4_0,LANDFIRE/FIRE/VCC/V1_4_0,LANDFIRE/FIRE/VCC/V1_4_0,LANDFIRE/FIRE/VCC/V1 4 0,LANDFIRE/FIRE/VCC/V1 4 0,"['LANDFIRE/FIRE/VCC/V1', '4', '0']"
,LANDFIRE/Fire/VDep/v1_4_0,LANDFIRE/FIRE/VDEP/V1_4_0,LANDFIRE/FIRE/VDEP/V1_4_0,LANDFIRE/FIRE/VDEP/V1 4 0,LANDFIRE/FIRE/VDEP/V1 4 0,"['LANDFIRE/FIRE/VDEP/V1', '4', '0']"
,LANDFIRE/Vegetation/BPS/v1_4_0,LANDFIRE/VEGETATION/BPS/V1_4_0,LANDFIRE/VEGETATION/BPS/V1_4_0,LANDFIRE/VEGETATION/BPS/V1 4 0,LANDFIRE/VEGETATION/BPS/V1 4 0,"['LANDFIRE/VEGETATION/BPS/V1', '4', '0']"
,LANDFIRE/Vegetation/ESP/v1_2_0/AK,LANDFIRE/VEGETATION/ESP/V1_2_0/AK,LANDFIRE/VEGETATION/ESP/V1_2_0/AK,LANDFIRE/VEGETATION/ESP/V1 2 0/AK,LANDFIRE/VEGETATION/ESP/V1 2 0/AK,"['LANDFIRE/VEGETATION/ESP/V1', '2', '0/AK']"
,LANDFIRE/Vegetation/ESP/v1_2_0/CONUS,LANDFIRE/VEGETATION/ESP/V1_2_0/CONUS,LANDFIRE/VEGETATION/ESP/V1_2_0/CONUS,LANDFIRE/VEGETATION/ESP/V1 2 0/CONUS,LANDFIRE/VEGETATION/ESP/V1 2 0/CONUS,"['LANDFIRE/VEGETATION/ESP/V1', '2', '0/CONUS']"
,LANDFIRE/Vegetation/ESP/v1_2_0/HI,LANDFIRE/VEGETATION/ESP/V1_2_0/HI,LANDFIRE/VEGETATION/ESP/V1_2_0/HI,LANDFIRE/VEGETATION/ESP/V1 2 0/HI,LANDFIRE/VEGETATION/ESP/V1 2 0/HI,"['LANDFIRE/VEGETATION/ESP/V1', '2', '0/HI']"
,LANDFIRE/Vegetation/EVC/v1_4_0,LANDFIRE/VEGETATION/EVC/V1_4_0,LANDFIRE/VEGETATION/EVC/V1_4_0,LANDFIRE/VEGETATION/EVC/V1 4 0,LANDFIRE/VEGETATION/EVC/V1 4 0,"['LANDFIRE/VEGETATION/EVC/V1', '4', '0']"
,LANDFIRE/Vegetation/EVH/v1_4_0,LANDFIRE/VEGETATION/EVH/V1_4_0,LANDFIRE/VEGETATION/EVH/V1_4_0,LANDFIRE/VEGETATION/EVH/V1 4 0,LANDFIRE/VEGETATION/EVH/V1 4 0,"['LANDFIRE/VEGETATION/EVH/V1', '4', '0']"
,LANDFIRE/Vegetation/EVT/v1_4_0,LANDFIRE/VEGETATION/EVT/V1_4_0,LANDFIRE/VEGETATION/EVT/V1_4_0,LANDFIRE/VEGETATION/EVT/V1 4 0,LANDFIRE/VEGETATION/EVT/V1 4 0,"['LANDFIRE/VEGETATION/EVT/V1', '4', '0']"
,LANDSAT/GLS1975,LANDSAT/GLS1975,LANDSAT/GLSENTINEL1975,LANDSAT/GLSENTINEL1975,LANDSAT/GLSENTINEL1975,['LANDSAT/GLSENTINEL1975']
,LANDSAT/GLS1975_MOSAIC,LANDSAT/GLS1975_MOSAIC,LANDSAT/GLSENTINEL1975_MOSAIC,LANDSAT/GLSENTINEL1975 MOSAIC,LANDSAT/GLSENTINEL1975 MOSAIC,"['LANDSAT/GLSENTINEL1975', 'MOSAIC']"
,LANDSAT/GLS2005,LANDSAT/GLS2005,LANDSAT/GLSENTINEL2005,LANDSAT/GLSENTINEL2005,LANDSAT/GLSENTINEL2005,['LANDSAT/GLSENTINEL2005']
,LANDSAT/GLS2005_L5,LANDSAT/GLS2005_L5,LANDSAT/GLSENTINEL2005_L5,LANDSAT/GLSENTINEL2005 L5,LANDSAT/GLSENTINEL2005 L5,"['LANDSAT/GLSENTINEL2005', 'L5']"
,LANDSAT/GLS2005_L7,LANDSAT/GLS2005_L7,LANDSAT/GLSENTINEL2005_L7,LANDSAT/GLSENTINEL2005 L7,LANDSAT/GLSENTINEL2005 L7,"['LANDSAT/GLSENTINEL2005', 'L7']"
,LANDSAT/LC08/C01/T1,LANDSAT/LC08/C01/T1,LANDSAT/LC08/C01/T1,LANDSAT/LC08/C01/T1,LANDSAT/LC08/C01/T1,['LANDSAT/LC08/C01/T1']
,LANDSAT/LC08/C01/T1_32DAY_BAI,LANDSAT/LC08/C01/T1_32DAY_BAI,LANDSAT/LC08/C01/T1_32DAY_BAI,LANDSAT/LC08/C01/T1 32DAY BAI,LANDSAT/LC08/C01/T1 32DAY BAI,"['LANDSAT/LC08/C01/T1', '32DAY', 'BAI']"
,LANDSAT/LC08/C01/T1_32DAY_EVI,LANDSAT/LC08/C01/T1_32DAY_EVI,LANDSAT/LC08/C01/T1_32DAY_EVI,LANDSAT/LC08/C01/T1 32DAY EVI,LANDSAT/LC08/C01/T1 32DAY EVI,"['LANDSAT/LC08/C01/T1', '32DAY', 'EVI']"
,LANDSAT/LC08/C01/T1_32DAY_NBRT,LANDSAT/LC08/C01/T1_32DAY_NBRT,LANDSAT/LC08/C01/T1_32DAY_NBRT,LANDSAT/LC08/C01/T1 32DAY NBRT,LANDSAT/LC08/C01/T1 32DAY NBRT,"['LANDSAT/LC08/C01/T1', '32DAY', 'NBRT']"
,LANDSAT/LC08/C01/T1_32DAY_NDSI,LANDSAT/LC08/C01/T1_32DAY_NDSI,LANDSAT/LC08/C01/T1_32DAY_NDSI,LANDSAT/LC08/C01/T1 32DAY NDSI,LANDSAT/LC08/C01/T1 32DAY NDSI,"['LANDSAT/LC08/C01/T1', '32DAY', 'NDSI']"
,LANDSAT/LC08/C01/T1_32DAY_NDVI,LANDSAT/LC08/C01/T1_32DAY_NDVI,LANDSAT/LC08/C01/T1_32DAY_NDVI,LANDSAT/LC08/C01/T1 32DAY NDVI,LANDSAT/LC08/C01/T1 32DAY NDVI,"['LANDSAT/LC08/C01/T1', '32DAY', 'NDVI']"
,LANDSAT/LC08/C01/T1_32DAY_NDWI,LANDSAT/LC08/C01/T1_32DAY_NDWI,LANDSAT/LC08/C01/T1_32DAY_NDWI,LANDSAT/LC08/C01/T1 32DAY NDWI,LANDSAT/LC08/C01/T1 32DAY NDWI,"['LANDSAT/LC08/C01/T1', '32DAY', 'NDWI']"
,LANDSAT/LC08/C01/T1_32DAY_RAW,LANDSAT/LC08/C01/T1_32DAY_RAW,LANDSAT/LC08/C01/T1_32DAY_RAW,LANDSAT/LC08/C01/T1 32DAY RAW,LANDSAT/LC08/C01/T1 32DAY RAW,"['LANDSAT/LC08/C01/T1', '32DAY', 'RAW']"
,LANDSAT/LC08/C01/T1_32DAY_TOA,LANDSAT/LC08/C01/T1_32DAY_TOA,LANDSAT/LC08/C01/T1_32DAY_TOA,LANDSAT/LC08/C01/T1 32DAY TOA,LANDSAT/LC08/C01/T1 32DAY TOA,"['LANDSAT/LC08/C01/T1', '32DAY', 'TOA']"
,LANDSAT/LC08/C01/T1_8DAY_BAI,LANDSAT/LC08/C01/T1_8DAY_BAI,LANDSAT/LC08/C01/T1_8DAY_BAI,LANDSAT/LC08/C01/T1 8DAY BAI,LANDSAT/LC08/C01/T1 8DAY BAI,"['LANDSAT/LC08/C01/T1', '8DAY', 'BAI']"
,LANDSAT/LC08/C01/T1_8DAY_EVI,LANDSAT/LC08/C01/T1_8DAY_EVI,LANDSAT/LC08/C01/T1_8DAY_EVI,LANDSAT/LC08/C01/T1 8DAY EVI,LANDSAT/LC08/C01/T1 8DAY EVI,"['LANDSAT/LC08/C01/T1', '8DAY', 'EVI']"
,LANDSAT/LC08/C01/T1_8DAY_NBRT,LANDSAT/LC08/C01/T1_8DAY_NBRT,LANDSAT/LC08/C01/T1_8DAY_NBRT,LANDSAT/LC08/C01/T1 8DAY NBRT,LANDSAT/LC08/C01/T1 8DAY NBRT,"['LANDSAT/LC08/C01/T1', '8DAY', 'NBRT']"
,LANDSAT/LC08/C01/T1_8DAY_NDSI,LANDSAT/LC08/C01/T1_8DAY_NDSI,LANDSAT/LC08/C01/T1_8DAY_NDSI,LANDSAT/LC08/C01/T1 8DAY NDSI,LANDSAT/LC08/C01/T1 8DAY NDSI,"['LANDSAT/LC08/C01/T1', '8DAY', 'NDSI']"
,LANDSAT/LC08/C01/T1_8DAY_NDVI,LANDSAT/LC08/C01/T1_8DAY_NDVI,LANDSAT/LC08/C01/T1_8DAY_NDVI,LANDSAT/LC08/C01/T1 8DAY NDVI,LANDSAT/LC08/C01/T1 8DAY NDVI,"['LANDSAT/LC08/C01/T1', '8DAY', 'NDVI']"
,LANDSAT/LC08/C01/T1_8DAY_NDWI,LANDSAT/LC08/C01/T1_8DAY_NDWI,LANDSAT/LC08/C01/T1_8DAY_NDWI,LANDSAT/LC08/C01/T1 8DAY NDWI,LANDSAT/LC08/C01/T1 8DAY NDWI,"['LANDSAT/LC08/C01/T1', '8DAY', 'NDWI']"
,LANDSAT/LC08/C01/T1_8DAY_RAW,LANDSAT/LC08/C01/T1_8DAY_RAW,LANDSAT/LC08/C01/T1_8DAY_RAW,LANDSAT/LC08/C01/T1 8DAY RAW,LANDSAT/LC08/C01/T1 8DAY RAW,"['LANDSAT/LC08/C01/T1', '8DAY', 'RAW']"
,LANDSAT/LC08/C01/T1_8DAY_TOA,LANDSAT/LC08/C01/T1_8DAY_TOA,LANDSAT/LC08/C01/T1_8DAY_TOA,LANDSAT/LC08/C01/T1 8DAY TOA,LANDSAT/LC08/C01/T1 8DAY TOA,"['LANDSAT/LC08/C01/T1', '8DAY', 'TOA']"
,LANDSAT/LC08/C01/T1_ANNUAL_BAI,LANDSAT/LC08/C01/T1_ANNUAL_BAI,LANDSAT/LC08/C01/T1_ANNUAL_BAI,LANDSAT/LC08/C01/T1 ANNUAL BAI,LANDSAT/LC08/C01/T1 ANNUAL BAI,"['LANDSAT/LC08/C01/T1', 'ANNUAL', 'BAI']"
,LANDSAT/LC08/C01/T1_ANNUAL_EVI,LANDSAT/LC08/C01/T1_ANNUAL_EVI,LANDSAT/LC08/C01/T1_ANNUAL_EVI,LANDSAT/LC08/C01/T1 ANNUAL EVI,LANDSAT/LC08/C01/T1 ANNUAL EVI,"['LANDSAT/LC08/C01/T1', 'ANNUAL', 'EVI']"
,LANDSAT/LC08/C01/T1_ANNUAL_GREENEST_TOA,LANDSAT/LC08/C01/T1_ANNUAL_GREENEST_TOA,LANDSAT/LC08/C01/T1_ANNUAL_GREENEST_TOA,LANDSAT/LC08/C01/T1 ANNUAL GREENEST TOA,LANDSAT/LC08/C01/T1 ANNUAL GREENEST TOA,"['LANDSAT/LC08/C01/T1', 'ANNUAL', 'GREENEST', 'TOA']"
,LANDSAT/LC08/C01/T1_ANNUAL_NBRT,LANDSAT/LC08/C01/T1_ANNUAL_NBRT,LANDSAT/LC08/C01/T1_ANNUAL_NBRT,LANDSAT/LC08/C01/T1 ANNUAL NBRT,LANDSAT/LC08/C01/T1 ANNUAL NBRT,"['LANDSAT/LC08/C01/T1', 'ANNUAL', 'NBRT']"
,LANDSAT/LC08/C01/T1_ANNUAL_NDSI,LANDSAT/LC08/C01/T1_ANNUAL_NDSI,LANDSAT/LC08/C01/T1_ANNUAL_NDSI,LANDSAT/LC08/C01/T1 ANNUAL NDSI,LANDSAT/LC08/C01/T1 ANNUAL NDSI,"['LANDSAT/LC08/C01/T1', 'ANNUAL', 'NDSI']"
,LANDSAT/LC08/C01/T1_ANNUAL_NDVI,LANDSAT/LC08/C01/T1_ANNUAL_NDVI,LANDSAT/LC08/C01/T1_ANNUAL_NDVI,LANDSAT/LC08/C01/T1 ANNUAL NDVI,LANDSAT/LC08/C01/T1 ANNUAL NDVI,"['LANDSAT/LC08/C01/T1', 'ANNUAL', 'NDVI']"
,LANDSAT/LC08/C01/T1_ANNUAL_NDWI,LANDSAT/LC08/C01/T1_ANNUAL_NDWI,LANDSAT/LC08/C01/T1_ANNUAL_NDWI,LANDSAT/LC08/C01/T1 ANNUAL NDWI,LANDSAT/LC08/C01/T1 ANNUAL NDWI,"['LANDSAT/LC08/C01/T1', 'ANNUAL', 'NDWI']"
,LANDSAT/LC08/C01/T1_ANNUAL_RAW,LANDSAT/LC08/C01/T1_ANNUAL_RAW,LANDSAT/LC08/C01/T1_ANNUAL_RAW,LANDSAT/LC08/C01/T1 ANNUAL RAW,LANDSAT/LC08/C01/T1 ANNUAL RAW,"['LANDSAT/LC08/C01/T1', 'ANNUAL', 'RAW']"
,LANDSAT/LC08/C01/T1_ANNUAL_TOA,LANDSAT/LC08/C01/T1_ANNUAL_TOA,LANDSAT/LC08/C01/T1_ANNUAL_TOA,LANDSAT/LC08/C01/T1 ANNUAL TOA,LANDSAT/LC08/C01/T1 ANNUAL TOA,"['LANDSAT/LC08/C01/T1', 'ANNUAL', 'TOA']"
,LANDSAT/LC08/C01/T1_RT,LANDSAT/LC08/C01/T1_RT,LANDSAT/LC08/C01/T1_RT,LANDSAT/LC08/C01/T1 RT,LANDSAT/LC08/C01/T1 RT,"['LANDSAT/LC08/C01/T1', 'RT']"
,LANDSAT/LC08/C01/T1_RT_TOA,LANDSAT/LC08/C01/T1_RT_TOA,LANDSAT/LC08/C01/T1_RT_TOA,LANDSAT/LC08/C01/T1 RT TOA,LANDSAT/LC08/C01/T1 RT TOA,"['LANDSAT/LC08/C01/T1', 'RT', 'TOA']"
,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C01/T1 SR,LANDSAT/LC08/C01/T1 SR,"['LANDSAT/LC08/C01/T1', 'SR']"
,LANDSAT/LC08/C01/T1_TOA,LANDSAT/LC08/C01/T1_TOA,LANDSAT/LC08/C01/T1_TOA,LANDSAT/LC08/C01/T1 TOA,LANDSAT/LC08/C01/T1 TOA,"['LANDSAT/LC08/C01/T1', 'TOA']"
,LANDSAT/LC08/C01/T2,LANDSAT/LC08/C01/T2,LANDSAT/LC08/C01/T2,LANDSAT/LC08/C01/T2,LANDSAT/LC08/C01/T2,['LANDSAT/LC08/C01/T2']
,LANDSAT/LC08/C01/T2_SR,LANDSAT/LC08/C01/T2_SR,LANDSAT/LC08/C01/T2_SR,LANDSAT/LC08/C01/T2 SR,LANDSAT/LC08/C01/T2 SR,"['LANDSAT/LC08/C01/T2', 'SR']"
,LANDSAT/LC08/C01/T2_TOA,LANDSAT/LC08/C01/T2_TOA,LANDSAT/LC08/C01/T2_TOA,LANDSAT/LC08/C01/T2 TOA,LANDSAT/LC08/C01/T2 TOA,"['LANDSAT/LC08/C01/T2', 'TOA']"
,LANDSAT/LC08/C02/T1,LANDSAT/LC08/C02/T1,LANDSAT/LC08/C02/T1,LANDSAT/LC08/C02/T1,LANDSAT/LC08/C02/T1,['LANDSAT/LC08/C02/T1']
,LANDSAT/LC08/C02/T1_L2,LANDSAT/LC08/C02/T1_L2,LANDSAT/LC08/C02/T1_L2,LANDSAT/LC08/C02/T1 L2,LANDSAT/LC08/C02/T1 L2,"['LANDSAT/LC08/C02/T1', 'L2']"
,LANDSAT/LC08/C02/T1_RT,LANDSAT/LC08/C02/T1_RT,LANDSAT/LC08/C02/T1_RT,LANDSAT/LC08/C02/T1 RT,LANDSAT/LC08/C02/T1 RT,"['LANDSAT/LC08/C02/T1', 'RT']"
,LANDSAT/LC08/C02/T1_RT_TOA,LANDSAT/LC08/C02/T1_RT_TOA,LANDSAT/LC08/C02/T1_RT_TOA,LANDSAT/LC08/C02/T1 RT TOA,LANDSAT/LC08/C02/T1 RT TOA,"['LANDSAT/LC08/C02/T1', 'RT', 'TOA']"
,LANDSAT/LC08/C02/T1_TOA,LANDSAT/LC08/C02/T1_TOA,LANDSAT/LC08/C02/T1_TOA,LANDSAT/LC08/C02/T1 TOA,LANDSAT/LC08/C02/T1 TOA,"['LANDSAT/LC08/C02/T1', 'TOA']"
,LANDSAT/LC08/C02/T2,LANDSAT/LC08/C02/T2,LANDSAT/LC08/C02/T2,LANDSAT/LC08/C02/T2,LANDSAT/LC08/C02/T2,['LANDSAT/LC08/C02/T2']
,LANDSAT/LC08/C02/T2_L2,LANDSAT/LC08/C02/T2_L2,LANDSAT/LC08/C02/T2_L2,LANDSAT/LC08/C02/T2 L2,LANDSAT/LC08/C02/T2 L2,"['LANDSAT/LC08/C02/T2', 'L2']"
,LANDSAT/LC08/C02/T2_TOA,LANDSAT/LC08/C02/T2_TOA,LANDSAT/LC08/C02/T2_TOA,LANDSAT/LC08/C02/T2 TOA,LANDSAT/LC08/C02/T2 TOA,"['LANDSAT/LC08/C02/T2', 'TOA']"
,LANDSAT/LC09/C02/T1,LANDSAT/LC09/C02/T1,LANDSAT/LC09/C02/T1,LANDSAT/LC09/C02/T1,LANDSAT/LC09/C02/T1,['LANDSAT/LC09/C02/T1']
,LANDSAT/LC09/C02/T1_L2,LANDSAT/LC09/C02/T1_L2,LANDSAT/LC09/C02/T1_L2,LANDSAT/LC09/C02/T1 L2,LANDSAT/LC09/C02/T1 L2,"['LANDSAT/LC09/C02/T1', 'L2']"
,LANDSAT/LC09/C02/T1_RT,LANDSAT/LC09/C02/T1_RT,LANDSAT/LC09/C02/T1_RT,LANDSAT/LC09/C02/T1 RT,LANDSAT/LC09/C02/T1 RT,"['LANDSAT/LC09/C02/T1', 'RT']"
,LANDSAT/LC09/C02/T1_RT_TOA,LANDSAT/LC09/C02/T1_RT_TOA,LANDSAT/LC09/C02/T1_RT_TOA,LANDSAT/LC09/C02/T1 RT TOA,LANDSAT/LC09/C02/T1 RT TOA,"['LANDSAT/LC09/C02/T1', 'RT', 'TOA']"
,LANDSAT/LC09/C02/T1_TOA,LANDSAT/LC09/C02/T1_TOA,LANDSAT/LC09/C02/T1_TOA,LANDSAT/LC09/C02/T1 TOA,LANDSAT/LC09/C02/T1 TOA,"['LANDSAT/LC09/C02/T1', 'TOA']"
,LANDSAT/LC09/C02/T2,LANDSAT/LC09/C02/T2,LANDSAT/LC09/C02/T2,LANDSAT/LC09/C02/T2,LANDSAT/LC09/C02/T2,['LANDSAT/LC09/C02/T2']
,LANDSAT/LC09/C02/T2_L2,LANDSAT/LC09/C02/T2_L2,LANDSAT/LC09/C02/T2_L2,LANDSAT/LC09/C02/T2 L2,LANDSAT/LC09/C02/T2 L2,"['LANDSAT/LC09/C02/T2', 'L2']"
,LANDSAT/LC09/C02/T2_TOA,LANDSAT/LC09/C02/T2_TOA,LANDSAT/LC09/C02/T2_TOA,LANDSAT/LC09/C02/T2 TOA,LANDSAT/LC09/C02/T2 TOA,"['LANDSAT/LC09/C02/T2', 'TOA']"
,LANDSAT/LC8,LANDSAT/LC8,LANDSAT/LC8,LANDSAT/LC8,LANDSAT/LC8,['LANDSAT/LC8']
